13962KABI ABI2013120123000500  NP [0000  ]  0.00             39961   28.060  28.057  28.058    50   47          
13962KABI ABI2013120123010501  NP [0000  ]  0.00             39961   28.060  28.057  28.058    50   46          
13962KABI ABI2013120123020502  NP [0000  ]  0.00             39961   28.060  28.057  28.057    50   47          
13962KABI ABI2013120123030503  NP [0000  ]  0.00             39961   28.060  28.057  28.058    50   47          
13962KABI ABI2013120123040504  NP [0000  ]  0.00             39961   28.061  28.058  28.058    50   47          
13962KABI ABI2013120123050505  NP [0000  ]  0.00             39961   28.061  28.058  28.058    50   47          
13962KABI ABI2013120123060506  NP [0000  ]  0.00             39961   28.061  28.058  28.059    51   47          
13962KABI ABI2013120123070507  NP [0000  ]  0.00             39961   28.061  28.058  28.059    51   47          
13962KABI ABI2013120123080508  NP [0000  ]  0.00             39961   28.061  28.058  28.059    51   47          
13962KABI ABI2013120123090509  NP [0000  ]  0.00             39961   28.060  28.058  28.058    51   47          
13962KABI ABI2013120123100510  NP [0000  ]  0.00             39961   28.060  28.057  28.057    51   47          
13962KABI ABI2013120123110511  NP [0000  ]  0.00             39961   28.059  28.057  28.057    51   47          
13962KABI ABI2013120123120512  NP [0000  ]  0.00             39961   28.059  28.056  28.057    51   47          
13962KABI ABI2013120123130513  NP [0000  ]  0.00             39961   28.059  28.057  28.057    51   47          
13962KABI ABI2013120123140514  NP [0000  ]  0.00             39961   28.059  28.057  28.057    51   47          
13962KABI ABI2013120123150515  NP [0000  ]  0.00             39961   28.060  28.057  28.057    51   47          
13962KABI ABI2013120123160516  NP [0000  ]  0.00             39961   28.060  28.057  28.058    52   47          
13962KABI ABI2013120123170517  NP [0000  ]  0.00             39961   28.061  28.058  28.058    51   47          
13962KABI ABI2013120123180518  NP [0000  ]  0.00             39961   28.061  28.058  28.059    51   47          
13962KABI ABI2013120123190519  NP [0000  ]  0.00             39961   28.060  28.058  28.058    52   47          
